ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,day_friday,day_friday_lower,day_friday_upper,day_monday,day_monday_lower,day_monday_upper,day_saturday,day_saturday_lower,day_saturday_upper,day_sunday,day_sunday_lower,day_sunday_upper,day_thursday,day_thursday_lower,day_thursday_upper,day_tuesday,day_tuesday_lower,day_tuesday_upper,day_wednesday,day_wednesday_lower,day_wednesday_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,precipitation_sum_mm,precipitation_sum_mm_lower,precipitation_sum_mm_upper,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-02-02,561.6008995352554,81.79786072601213,426.7820127636624,561.6008995352554,561.6008995352554,-309.88692239708064,-309.88692239708064,-309.88692239708064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,2.507049442260074,2.507049442260074,2.507049442260074,-1.6159349581013331,-1.6159349581013331,-1.6159349581013331,-4.829207799638592,-4.829207799638592,-4.829207799638592,-87.12225560314546,-87.12225560314546,-87.12225560314546,-225.27171623619535,-225.27171623619535,-225.27171623619535,0.0,0.0,0.0,251.71397713817476
2021-02-03,561.7513950970829,80.72739487910736,410.31879616325705,561.7513950970829,561.7513950970829,-320.79787910540813,-320.79787910540813,-320.79787910540813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,-5.147423032815882,-5.147423032815882,-5.147423032815882,-4.247070228034086,-4.247070228034086,-4.247070228034086,-6.549879404781796,-6.549879404781796,-6.549879404781796,-98.68128007784959,-98.68128007784959,-98.68128007784959,-216.96917599474267,-216.96917599474267,-216.96917599474267,0.0,0.0,0.0,240.95351599167475
2021-02-04,561.9018906589106,122.76694195615406,449.6837614033154,561.9018906589106,561.9018906589106,-275.58002170414767,-275.58002170414767,-275.58002170414767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,-1.1901104563243505,-1.1901104563243505,-1.1901104563243505,-0.4465415047978879,-0.4465415047978879,-0.4465415047978879,-15.497371751526464,-15.497371751526464,-15.497371751526464,-66.81635209997124,-66.81635209997124,-66.81635209997124,-207.57355914785208,-207.57355914785208,-207.57355914785208,0.0,0.0,0.0,286.3218689547629
2021-02-05,562.0523862207382,167.8874075765597,485.34518086138297,562.0523862207382,562.0523862207382,-235.0324123372383,-235.0324123372383,-235.0324123372383,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.283399692579756,7.283399692579756,7.283399692579756,2.1845937651348653,2.1845937651348653,2.1845937651348653,-15.841506072555108,-15.841506072555108,-15.841506072555108,-45.16359760477067,-45.16359760477067,-45.16359760477067,-197.15221442504742,-197.15221442504742,-197.15221442504742,0.0,0.0,0.0,327.0199738834999
2021-02-06,562.2028817825658,304.7483360521716,642.4335510163112,562.2028817825658,562.2028817825658,-86.55285675536562,-86.55285675536562,-86.55285675536562,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45888269692348,20.45888269692348,20.45888269692348,-17.98744330434957,-17.98744330434957,-17.98744330434957,-17.906311998726952,-17.906311998726952,-17.906311998726952,78.77953079864334,78.77953079864334,78.77953079864334,-185.79127025093243,-185.79127025093243,-185.79127025093243,0.0,0.0,0.0,475.6500250272002
2021-02-07,562.3533773443934,547.6399996017735,901.422171746826,562.3533773443934,562.3533773443934,155.6662920517916,155.6662920517916,155.6662920517916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.87964415434571,72.87964415434571,72.87964415434571,-2.200631684753056,-2.200631684753056,-2.200631684753056,-32.01581916090123,-32.01581916090123,-32.01581916090123,256.3814962038753,256.3814962038753,256.3814962038753,-173.59484830642944,-173.59484830642944,-173.59484830642944,0.0,0.0,0.0,718.019669396185
2021-02-08,562.503872906221,166.6899131249121,507.39388465072375,562.503872906221,562.503872906221,-217.0222127836196,-217.0222127836196,-217.0222127836196,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.960836728837293,-18.960836728837293,-18.960836728837293,2.623116310123657,2.623116310123657,2.623116310123657,-44.74878903896095,-44.74878903896095,-44.74878903896095,-37.377541616932156,-37.377541616932156,-37.377541616932156,-160.68383443785012,-160.68383443785012,-160.68383443785012,0.0,0.0,0.0,345.4816601226014
2021-02-09,562.6543684680486,124.34805430338743,461.9672042020725,562.6543684680486,562.6543684680486,-272.65198162586586,-272.65198162586586,-272.65198162586586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-38.335495344266896,-38.335495344266896,-38.335495344266896,2.623116310123657,2.623116310123657,2.623116310123657,-49.91080385439056,-49.91080385439056,-49.91080385439056,-87.1222556029882,-87.1222556029882,-87.1222556029882,-147.19423067861078,-147.19423067861078,-147.19423067861078,0.0,0.0,0.0,290.0023868421827
2021-02-10,562.8048640298762,100.52085047709353,451.18866300379676,562.8048640298762,562.8048640298762,-281.0435802363696,-281.0435802363696,-281.0435802363696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,-49.08717670860063,-49.08717670860063,-49.08717670860063,-0.00801895980909535,-0.00801895980909535,-0.00801895980909535,-54.72868434879154,-54.72868434879154,-54.72868434879154,-98.6812800780555,-98.6812800780555,-98.6812800780555,-133.2751234497135,-133.2751234497135,-133.2751234497135,0.0,0.0,0.0,281.76128379350655
2021-02-11,562.9553595917038,169.59846210130632,501.6001514266685,562.9553595917038,562.9553595917038,-221.73171908973725,-221.73171908973725,-221.73171908973725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,-35.82905377289037,-35.82905377289037,-35.82905377289037,2.769290491786588,2.769290491786588,2.769290491786588,-53.352147064676956,-53.352147064676956,-53.352147064676956,-66.81635210008805,-66.81635210008805,-66.81635210008805,-119.08631321675887,-119.08631321675887,-119.08631321675887,0.0,0.0,0.0,341.22364050196654
2021-02-12,563.1058551535314,216.2868735575279,558.2545995230644,563.1058551535314,563.1058551535314,-176.8487273417912,-176.8487273417912,-176.8487273417912,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.889470004661252,-26.889470004661252,-26.889470004661252,2.769290491786588,2.769290491786588,2.769290491786588,-50.59907249644784,-50.59907249644784,-50.59907249644784,-45.163597604965446,-45.163597604965446,-45.163597604965446,-104.79565973216452,-104.79565973216452,-104.79565973216452,0.0,0.0,0.0,386.25712781174013
2021-02-13,563.2563507153591,377.14889871717827,722.3899569111794,563.2563507153591,563.2563507153591,-7.059294985536131,-7.059294985536131,-7.059294985536131,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737378464023701,4.737378464023701,4.737378464023701,2.769290491786588,2.769290491786588,2.769290491786588,-54.384550027762884,-54.384550027762884,-54.384550027762884,78.77953079898815,78.77953079898815,78.77953079898815,-90.57620424854798,-90.57620424854798,-90.57620424854798,0.0,0.0,0.0,556.197055729823
2021-02-14,563.4068462771866,633.6189911984825,964.6405718034234,563.4068462771866,563.4068462771866,242.14188250737314,242.14188250737314,242.14188250737314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.36352188459652,62.36352188459652,62.36352188459652,2.769290491786588,2.769290491786588,2.769290491786588,-47.50186360719007,-47.50186360719007,-47.50186360719007,256.3814962038444,256.3814962038444,256.3814962038444,-76.60313558106779,-76.60313558106779,-76.60313558106779,0.0,0.0,0.0,805.5487287845597
2021-02-15,563.5573418390143,291.28724489747594,611.7713112157766,563.5573418390143,563.5573418390143,-107.69434942797209,-107.69434942797209,-107.69434942797209,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.266137314339233,-7.266137314339233,-7.266137314339233,-2.200631684753056,-2.200631684753056,-2.200631684753056,-28.230341629586178,-28.230341629586178,-28.230341629586178,-37.37754161715864,-37.37754161715864,-37.37754161715864,-63.05067049647422,-63.05067049647422,-63.05067049647422,0.0,0.0,0.0,455.86299241104217
2021-02-16,563.7078374008419,249.8585208803029,587.2592324686431,563.7078374008419,563.7078374008419,-143.42942403968993,-143.42942403968993,-143.42942403968993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-6.218247881752327,-6.218247881752327,-6.218247881752327,1.0152003118314195,1.0152003118314195,1.0152003118314195,-16.185640393583746,-16.185640393583746,-16.185640393583746,-87.12225560326851,-87.12225560326851,-87.12225560326851,-50.08892055466903,-50.08892055466903,-50.08892055466903,0.0,0.0,0.0,420.27841336115193
2021-02-17,563.8182578433602,255.17849869117867,590.3861251230207,563.8182578433602,563.8182578433602,-140.14752278525066,-140.14752278525066,-140.14752278525066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,-3.5854254917506845,-3.5854254917506845,-3.5854254917506845,2.4769421284607267,2.4769421284607267,2.4769421284607267,-11.711894220211411,-11.711894220211411,-11.711894220211411,-98.68128007760346,-98.68128007760346,-98.68128007760346,-37.880817215896485,-37.880817215896485,-37.880817215896485,0.0,0.0,0.0,423.6707350581096
2021-02-18,563.9286782858786,289.6198923483532,625.8077930340614,563.9286782858786,563.9286782858786,-99.73514230143029,-99.73514230143029,-99.73514230143029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,-6.3396253893388925,-6.3396253893388925,-6.3396253893388925,-7.3167280429556305,-7.3167280429556305,-7.3167280429556305,-13.776700146383263,-13.776700146383263,-13.776700146383263,-66.81635210003036,-66.81635210003036,-66.81635210003036,-26.579164812061023,-26.579164812061023,-26.579164812061023,0.0,0.0,0.0,464.1935359844483
2021-02-19,564.0390987283969,351.8290448250304,674.989805990815,564.0390987283969,564.0390987283969,-51.898716543082415,-51.898716543082415,-51.898716543082415,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.588768024374687,9.588768024374687,9.588768024374687,2.769290491786588,2.769290491786588,2.769290491786588,-14.1208344674119,-14.1208344674119,-14.1208344674119,-45.16359760481529,-45.16359760481529,-45.16359760481529,-16.32388696264181,-16.32388696264181,-16.32388696264181,0.0,0.0,0.0,512.1403821853145
2021-02-20,564.1495191709153,528.672748283904,871.4992505622096,564.1495191709153,564.1495191709153,129.61820266681408,129.61820266681408,129.61820266681408,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.07819822346304,58.07819822346304,58.07819822346304,2.769290491786588,2.769290491786588,2.769290491786588,-1.0437302683235432,-1.0437302683235432,-1.0437302683235432,78.77953079933295,78.77953079933295,78.77953079933295,-7.239526355981936,-7.239526355981936,-7.239526355981936,0.0,0.0,0.0,693.7677218377294
2021-02-21,564.2599396134336,755.5303117874694,1092.382169494562,564.2599396134336,564.2599396134336,362.6728918241276,362.6728918241276,362.6728918241276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.72444633420528,105.72444633420528,105.72444633420528,2.769290491786588,2.769290491786588,2.769290491786588,-4.140939157581313,-4.140939157581313,-4.140939157581313,256.38149620371235,256.38149620371235,256.38149620371235,0.5669492862100046,0.5669492862100046,0.5669492862100046,0.0,0.0,0.0,926.9328314375612
2021-02-22,564.3703600559519,384.25402803954745,718.7807296750207,564.3703600559519,564.3703600559519,-7.98248331381035,-7.98248331381035,-7.98248331381035,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.387067752302407,22.387067752302407,22.387067752302407,2.330767946797796,2.330767946797796,2.330767946797796,-3.1085361944953878,-3.1085361944953878,-3.1085361944953878,-37.37754161731985,-37.37754161731985,-37.37754161731985,7.007990551207118,7.007990551207118,7.007990551207118,0.0,0.0,0.0,556.3878767421415
2021-02-23,564.4807804984703,334.00158698785395,682.7208517071089,564.4807804984703,564.4807804984703,-62.018639203459536,-62.018639203459536,-62.018639203459536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,13.08669267066353,13.08669267066353,13.08669267066353,2.769290491786588,2.769290491786588,2.769290491786588,1.3652099788769407,1.3652099788769407,1.3652099788769407,-87.12225560304672,-87.12225560304672,-87.12225560304672,12.016923728923643,12.016923728923643,12.016923728923643,0.0,0.0,0.0,502.4621412950107
2021-02-24,564.5912009409886,320.91887238028727,660.052486034563,564.5912009409886,564.5912009409886,-74.03652474214365,-74.03652474214365,-74.03652474214365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,9.09575842860625,9.09575842860625,9.09575842860625,2.769290491786588,2.769290491786588,2.769290491786588,0.6769413368196615,0.6769413368196615,0.6769413368196615,-98.68128007780935,-98.68128007780935,-98.68128007780935,15.548996907059456,15.548996907059456,15.548996907059456,0.0,0.0,0.0,490.55467619884496
2021-02-25,564.701621383507,360.37681673896327,703.8544207587938,564.701621383507,564.701621383507,-34.07974071329442,-34.07974071329442,-34.07974071329442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,15.15461169705126,15.15461169705126,15.15461169705126,2.4769421284607267,2.4769421284607267,2.4769421284607267,-2.0761332314094685,-2.0761332314094685,-2.0761332314094685,-66.81635210014717,-66.81635210014717,-66.81635210014717,17.581999689801478,17.581999689801478,17.581999689801478,0.0,0.0,0.0,530.6218806702126
2021-02-26,564.8120418260253,367.0743860539385,718.6949019634088,564.8120418260253,564.8120418260253,-18.76476172472897,-18.76476172472897,-18.76476172472897,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.282384080853717,8.282384080853717,8.282384080853717,0.4305035851796965,0.4305035851796965,0.4305035851796965,-13.088431504325976,-13.088431504325976,-13.088431504325976,-45.16359760501008,-45.16359760501008,-45.16359760501008,18.116451799427352,18.116451799427352,18.116451799427352,0.0,0.0,0.0,546.0472801012963
2021-02-27,564.9224622685437,528.5340337248639,863.668660994172,564.9224622685437,564.9224622685437,129.9436924868312,129.9436924868312,129.9436924868312,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98879575145818,33.98879575145818,33.98879575145818,2.769290491786588,2.769290491786588,2.769290491786588,-25.133132740328406,-25.133132740328406,-25.133132740328406,78.77953079943019,78.77953079943019,78.77953079943019,17.175365935942843,17.175365935942843,17.175365935942843,0.0,0.0,0.0,694.8661547553749
2021-02-28,565.032882711062,753.2403097307887,1094.3884247441285,565.032882711062,565.032882711062,357.2938861293043,357.2938861293043,357.2938861293043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.10879003557275,86.10879003557275,86.10879003557275,2.769290491786588,2.769290491786588,2.769290491786588,-23.756595456213848,-23.756595456213848,-23.756595456213848,256.3814962037826,256.3814962037826,256.3814962037826,14.803599889949007,14.803599889949007,14.803599889949007,0.0,0.0,0.0,922.3267688403664
2021-03-01,565.1433031535803,370.4489417312082,720.502284661549,565.1433031535803,565.1433031535803,-23.444920150037277,-23.444920150037277,-23.444920150037277,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.865799677630023,2.865799677630023,2.865799677630023,2.769290491786588,2.769290491786588,2.769290491786588,-23.068326814156563,-23.068326814156563,-23.068326814156563,-37.377541616511394,-37.377541616511394,-37.377541616511394,11.06682178884411,11.06682178884411,11.06682178884411,0.0,0.0,0.0,541.698383003543
2021-03-02,565.2537235960987,313.30653105235444,648.7322349764843,565.2537235960987,565.2537235960987,-86.56869598858901,-86.56869598858901,-86.56869598858901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-5.496560664883078,-5.496560664883078,-5.496560664883078,2.769290491786588,2.769290491786588,2.769290491786588,-17.218043356669664,-17.218043356669664,-17.218043356669664,-87.12225560332703,-87.12225560332703,-87.12225560332703,6.050120279621073,6.050120279621073,6.050120279621073,0.0,0.0,0.0,478.68502760750965
2021-03-03,565.364144038617,299.255220379987,643.6117705574346,565.364144038617,565.364144038617,-98.76192028628422,-98.76192028628422,-98.76192028628422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,0.06306154934683764,0.06306154934683764,0.06306154934683764,1.307548675157281,1.307548675157281,1.307548675157281,-6.894013725810443,-6.894013725810443,-6.894013725810443,-98.68128007801526,-98.68128007801526,-98.68128007801526,-0.14370175761580944,-0.14370175761580944,-0.14370175761580944,0.0,0.0,0.0,466.6022237523328
2021-03-04,565.4745644811353,326.38637149410494,678.5455192391285,565.4745644811353,565.4745644811353,-70.94718961957933,-70.94718961957933,-70.94718961957933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,3.2652683341571658,3.2652683341571658,3.2652683341571658,1.5998970384831424,1.5998970384831424,1.5998970384831424,-13.088431504325976,-13.088431504325976,-13.088431504325976,-66.81635209989003,-66.81635209989003,-66.81635209989003,-7.396105853846495,-7.396105853846495,-7.396105853846495,0.0,0.0,0.0,494.527374861556
2021-03-05,565.5849849236537,342.2995739615361,669.0060987916157,565.5849849236537,565.5849849236537,-64.22695447247877,-64.22695447247877,-64.22695447247877,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.488336174713671,-3.488336174713671,-3.488336174713671,2.769290491786588,2.769290491786588,2.769290491786588,-27.197938666500256,-27.197938666500256,-27.197938666500256,-45.16359760490951,-45.16359760490951,-45.16359760490951,-15.575020692855553,-15.575020692855553,-15.575020692855553,0.0,0.0,0.0,501.3580304511749
2021-03-06,565.695405366172,477.49942568425985,813.4700771606755,565.695405366172,565.695405366172,82.03669081558787,82.03669081558787,82.03669081558787,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.794377972942637,27.794377972942637,27.794377972942637,2.769290491786588,2.769290491786588,2.769290491786588,-31.32755051884395,-31.32755051884395,-31.32755051884395,78.7795307989291,78.7795307989291,78.7795307989291,-24.53721795628386,-24.53721795628386,-24.53721795628386,0.0,0.0,0.0,647.73209618176
2021-03-07,565.8058258086904,691.3747390960624,1040.8816019985923,565.8058258086904,565.8058258086904,297.00304468191086,297.00304468191086,297.00304468191086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7523574416276,74.7523574416276,74.7523574416276,2.769290491786588,2.769290491786588,2.769290491786588,-35.113028050158995,-35.113028050158995,-35.113028050158995,256.38149620365056,256.38149620365056,256.38149620365056,-34.13080896336727,-34.13080896336727,-34.13080896336727,0.0,0.0,0.0,862.8088704906013
2021-03-08,565.9162462512087,312.57564358631925,648.0319771729229,565.9162462512087,565.9162462512087,-90.41011871575587,-90.41011871575587,-90.41011871575587,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.834767237343765,-8.834767237343765,-8.834767237343765,2.769290491786588,2.769290491786588,2.769290491786588,-34.768893729130355,-34.768893729130355,-34.768893729130355,-37.377541616672595,-37.377541616672595,-37.377541616672595,-44.19780986173949,-44.19780986173949,-44.19780986173949,0.0,0.0,0.0,475.50612753545283
2021-03-09,566.0266666937271,231.85185152823072,580.0966317764717,566.0266666937271,566.0266666937271,-156.48716742455338,-156.48716742455338,-156.48716742455338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-14.788187332656388,-14.788187332656388,-14.788187332656388,2.769290491786588,2.769290491786588,2.769290491786588,-26.509670024442975,-26.509670024442975,-26.509670024442975,-87.12225560316978,-87.12225560316978,-87.12225560316978,-54.5767244887272,-54.5767244887272,-54.5767244887272,0.0,0.0,0.0,409.5394992691737
2021-03-10,566.1370871362454,211.32498943352286,544.6721192145943,566.1370871362454,566.1370871362454,-181.17059355216097,-181.17059355216097,-181.17059355216097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,-17.38421690770829,-17.38421690770829,-17.38421690770829,0.7228519485055581,0.7228519485055581,0.7228519485055581,-23.756595456213848,-23.756595456213848,-23.756595456213848,-98.68128007789218,-98.68128007789218,-98.68128007789218,-65.10509656656049,-65.10509656656049,-65.10509656656049,0.0,0.0,0.0,384.96649358408445
2021-03-11,566.2475075787638,258.35639750363106,595.586364926053,566.2475075787638,566.2475075787638,-137.46744982639368,-137.46744982639368,-137.46744982639368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,4.970888747379223,4.970888747379223,4.970888747379223,-2.200631684753056,-2.200631684753056,-2.200631684753056,-7.582282367867722,-7.582282367867722,-7.582282367867722,-66.81635210038084,-66.81635210038084,-66.81635210038084,-75.62198647339204,-75.62198647339204,-75.62198647339204,0.0,0.0,0.0,428.7800577523701
2021-03-12,566.2627516617846,254.5851846435282,605.4261272114113,566.2627516617846,566.2627516617846,-131.02224877453918,-131.02224877453918,-131.02224877453918,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11168109965074709,0.11168109965074709,0.11168109965074709,-3.9547218647082243,-3.9547218647082243,-3.9547218647082243,-16.873909035641027,-16.873909035641027,-16.873909035641027,-45.163597604759346,-45.163597604759346,-45.163597604759346,-85.97033226943059,-85.97033226943059,-85.97033226943059,0.0,0.0,0.0,435.2405028872454
2021-03-13,566.2779957448053,424.71439182475774,749.159757356102,566.2779957448053,566.2779957448053,16.41329746141203,16.41329746141203,16.41329746141203,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.632926429478054,33.632926429478054,33.632926429478054,-6.878205497966837,-6.878205497966837,-6.878205497966837,-15.841506072555108,-15.841506072555108,-15.841506072555108,78.77953079877875,78.77953079877875,78.77953079877875,-95.9991597668448,-95.9991597668448,-95.9991597668448,0.0,0.0,0.0,582.6912932062173
2021-03-14,566.2932398278259,630.0689470860647,978.9923249063185,566.2932398278259,566.2932398278259,236.90962303964088,236.90962303964088,236.90962303964088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0937388436516,86.0937388436516,86.0937388436516,-1.0312382314496107,-1.0312382314496107,-1.0312382314496107,-19.971117924898795,-19.971117924898795,-19.971117924898795,256.38149620351845,256.38149620351845,256.38149620351845,-105.5656120075292,-105.5656120075292,-105.5656120075292,0.0,0.0,0.0,803.2028628674668
2021-03-15,566.3084839108467,261.1068748732148,593.5380674451903,566.3084839108467,566.3084839108467,-145.6556428520491,-145.6556428520491,-145.6556428520491,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25867312118332,6.25867312118332,6.25867312118332,-2.7853284114047785,-2.7853284114047785,-2.7853284114047785,-14.1208344674119,-14.1208344674119,-14.1208344674119,-37.37754161689907,-37.37754161689907,-37.37754161689907,-114.53677435633335,-114.53677435633335,-114.53677435633335,0.0,0.0,0.0,420.65284105879755
2021-03-16,566.3237279938674,177.72421950006702,502.11427063439714,566.3237279938674,566.3237279938674,-221.07746809858642,-221.07746809858642,-221.07746809858642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-11.163935174925413,-11.163935174925413,-11.163935174925413,-1.1774124131125412,-1.1774124131125412,-1.1774124131125412,-18.93871496181287,-18.93871496181287,-18.93871496181287,-87.12225560323128,-87.12225560323128,-87.12225560323128,-122.79127732042973,-122.79127732042973,-122.79127732042973,0.0,0.0,0.0,345.2462598952809
